open_time,Open,High,Low,Close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-04-10,0.06392,0.06429,0.06210,0.06231,778075988,2022-04-10 23:59:59.999,49277891.75748,159314,360262792,22823330.15813,0
2022-04-11,0.06230,0.06248,0.05762,0.05820,1390676766,2022-04-11 23:59:59.999,83166800.72755,242694,647166258,38695620.71066,0
2022-04-12,0.05819,0.06040,0.05786,0.05988,893726458,2022-04-12 23:59:59.999,52988605.16257,176653,455681901,27023835.79755,0
2022-04-13,0.05988,0.06150,0.05929,0.06147,849489358,2022-04-13 23:59:59.999,51322833.04381,161272,422413027,25527532.02538,0
2022-04-14,0.06149,0.06214,0.05932,0.06009,1095731280,2022-04-14 23:59:59.999,66665977.37104,177794,527740279,32104837.62343,0
2022-04-15,0.06010,0.06221,0.05979,0.06179,865224544,2022-04-15 23:59:59.999,53059539.56802,149373,423833654,25995538.39488,0
2022-04-16,0.06179,0.06226,0.06084,0.06185,558036139,2022-04-16 23:59:59.999,34443692.24098,100426,263418496,16260395.27583,0
2022-04-17,0.06186,0.06288,0.05977,0.06003,839186718,2022-04-17 23:59:59.999,51823294.54987,130025,383409361,23699511.50627,0
2022-04-18,0.06004,0.06165,0.05879,0.06146,1196611827,2022-04-18 23:59:59.999,72009488.36647,179547,574814504,34586473.38101,0
2022-04-19,0.06146,0.06361,0.06107,0.06311,938828316,2022-04-19 23:59:59.999,58422524.02321,154551,476720439,29676158.79202,0
2022-04-20,0.06310,0.06346,0.06175,0.06260,901517130,2022-04-20 23:59:59.999,56536538.96935,145021,437129846,27423690.28456,0
2022-04-21,0.06259,0.07487,0.06237,0.07110,17607637344,2022-04-21 23:59:59.999,1260099299.10506,1637849,8851630635,633415248.08863,0
2022-04-22,0.07111,0.07249,0.06630,0.06656,9025390345,2022-04-22 23:59:59.999,617041272.60207,974768,4460776507,305104413.70027,0
2022-04-23,0.06656,0.06930,0.06643,0.06759,2523777737,2022-04-23 23:59:59.999,171563332.07483,377985,1249749321,84978988.81671,0
2022-04-24,0.06759,0.06792,0.06454,0.06562,1984516277,2022-04-24 23:59:59.999,130875118.15154,302695,924602968,60974440.24575,0
2022-04-25,0.06563,0.06577,0.06169,0.06528,2509741560,2022-04-25 23:59:59.999,159349626.68873,366108,1216220066,77243981.58472,0
2022-04-26,0.06528,0.06567,0.06148,0.06184,1665352244,2022-04-26 23:59:59.999,105829271.21613,277640,778270005,49453795.67489,0
2022-04-27,0.06185,0.06373,0.06162,0.06315,1207702281,2022-04-27 23:59:59.999,75824926.69610,201179,598260907,37563790.30736,0
2022-04-28,0.06315,0.06407,0.06242,0.06368,1064640299,2022-04-28 23:59:59.999,67491749.42692,193479,510238526,32351420.87462,0
2022-04-29,0.06369,0.07006,0.06262,0.06363,7519789121,2022-04-29 23:59:59.999,501552112.36206,882356,3781440807,252562699.20316,0
2022-04-30,0.06363,0.06524,0.06177,0.06255,2901598861,2022-04-30 23:59:59.999,184482442.19575,466403,1414349308,89959471.04499,0
2022-05-01,0.06255,0.07171,0.06150,0.07078,9410157962,2022-05-01 23:59:59.999,634207990.20002,1063442,4951555290,333936636.31198,0
2022-05-02,0.07077,0.07367,0.06444,0.06893,10024482951,2022-05-02 23:59:59.999,696488260.17879,1104310,5079487700,353096130.93605,0
2022-05-03,0.06892,0.07528,0.06808,0.07254,9979823534,2022-05-03 23:59:59.999,715622797.06241,1169389,5208371010,373518174.55271,0
2022-05-04,0.07255,0.08707,0.06988,0.08627,18788812691,2022-05-04 23:59:59.999,1460935514.36466,2168618,9509344467,740206165.30280,0
2022-05-05,0.08627,0.09000,0.07150,0.07445,17446016554,2022-05-05 23:59:59.999,1417142010.43069,2091245,8885469412,721816822.64749,0
2022-05-06,0.07445,0.08845,0.07260,0.08624,20827905607,2022-05-06 23:59:59.999,1696526594.98723,2396954,10710135049,872643424.89877,0
2022-05-07,0.08625,0.08900,0.07971,0.08346,22064723018,2022-05-07 23:59:59.999,1857944287.36353,2533704,11271298348,949454952.65019,0
2022-05-08,0.08346,0.09285,0.08010,0.08796,19933124033,2022-05-08 23:59:59.999,1708914713.22033,2410829,10336871605,886787345.38803,0
2022-05-09,0.08795,0.08820,0.07188,0.07258,21049836762,2022-05-09 23:59:59.999,1671832937.10313,2623377,10508340732,834999457.37935,0
2022-05-10,0.07257,0.08248,0.07127,0.07688,14217259407,2022-05-10 23:59:59.999,1110891559.54098,2050464,7219319854,564171772.95872,0
