open_time,Open,High,Low,Close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-12-23,97.9620,110.3880,92.8800,107.9650,37733610,2023-12-23 23:59:59.999,3775177220.7070,3788214,19371550,1941455409.3370,0
2023-12-24,107.9660,118.7000,107.3500,112.5710,55154913,2023-12-24 23:59:59.999,6220563504.9280,5990983,27151111,3062850077.9270,0
2023-12-25,112.5720,126.9380,108.0000,120.9420,48279195,2023-12-25 23:59:59.999,5675387118.6780,5713470,24009602,2823650934.2150,0
2023-12-26,120.9470,121.4570,102.3300,112.5430,52112269,2023-12-26 23:59:59.999,5840420473.6940,5612273,25166360,2821426473.0140,0
2023-12-27,112.5330,115.5000,104.8320,107.0950,39570935,2023-12-27 23:59:59.999,4350174118.6130,4606527,19385166,2131633309.1570,0
2023-12-28,107.0890,109.8260,97.3200,101.9130,44966162,2023-12-28 23:59:59.999,4603299026.0260,5358090,22056566,2258582541.1270,0
2023-12-29,101.9140,110.1980,99.5140,106.2250,41688164,2023-12-29 23:59:59.999,4411633771.3630,5008659,20506235,2170681607.0280,0
2023-12-30,106.2350,107.6510,100.6980,101.9710,20780463,2023-12-30 23:59:59.999,2150722565.8540,2364499,10011793,1036413630.8010,0
2023-12-31,101.9740,105.3380,99.6350,101.7780,18960751,2023-12-31 23:59:59.999,1951400777.0980,2079695,9190839,946185501.8960,0
2024-01-01,101.7750,110.0780,101.5300,110.0470,18991982,2024-01-01 23:59:59.999,2000264851.6740,2192910,9496320,1000463919.0390,0
2024-01-02,110.0540,117.1000,106.1000,106.8300,35086492,2024-01-02 23:59:59.999,3916016801.0380,4346805,17016171,1899321847.9550,0
2024-01-03,106.8280,109.9500,83.5100,98.5190,54004295,2024-01-03 23:59:59.999,5420413587.3910,5701139,25537577,2567622853.9610,0
2024-01-04,98.5190,108.3000,96.5880,104.9750,29071370,2024-01-04 23:59:59.999,2961665552.8030,3393276,14273606,1454769306.5910,0
2024-01-05,104.9610,105.5460,95.0000,99.8740,29424332,2024-01-05 23:59:59.999,2939589836.7540,3588341,14082312,1407401380.3280,0
2024-01-06,99.8740,100.2770,91.3980,93.7990,24620579,2024-01-06 23:59:59.999,2340656577.2440,2671221,12033550,1144391708.6250,0
2024-01-07,93.7980,96.7640,87.5000,89.4140,25163821,2024-01-07 23:59:59.999,2346746941.6080,2694697,12160960,1134920477.1460,0
2024-01-08,89.4140,99.9150,85.1000,97.9010,40881349,2024-01-08 23:59:59.999,3804836832.7920,4609026,19977638,1859870445.9960,0
2024-01-09,97.9000,108.0000,95.2570,99.3470,45818730,2024-01-09 23:59:59.999,4575056371.2380,5414329,22505012,2248304260.8760,0
2024-01-10,99.3470,105.5800,92.1220,102.0630,39490104,2024-01-10 23:59:59.999,3850020241.4230,5255820,19300008,1882387055.6210,0
2024-01-11,102.0670,107.3410,97.6000,99.9280,38090107,2024-01-11 23:59:59.999,3887536714.5930,4772639,18491450,1887744743.2070,0
2024-01-12,99.9270,100.5340,85.8000,92.1530,30999486,2024-01-12 23:59:59.999,2961483416.1100,3736083,14380698,1376170152.5700,0
2024-01-13,92.1480,97.0680,89.5000,95.8360,18417475,2024-01-13 23:59:59.999,1713689924.9390,2190149,8970313,834771986.9360,0
2024-01-14,95.8360,102.9490,93.5990,93.8300,26381615,2024-01-14 23:59:59.999,2580167646.2310,2897039,13099351,1281463252.4050,0
2024-01-15,93.8290,97.0000,93.0000,94.3590,16538422,2024-01-15 23:59:59.999,1574370810.3390,2090368,8125680,773734941.8980,0
2024-01-16,94.3600,98.8050,94.1870,97.6370,18098694,2024-01-16 23:59:59.999,1750661194.5920,2177323,8998844,870554368.4200,0
2024-01-17,97.6370,102.8640,96.6300,102.1550,32985152,2024-01-17 23:59:59.999,3304348090.9290,3907588,16437188,1647128948.8650,0
2024-01-18,102.1550,103.6350,91.3590,94.3890,30810082,2024-01-18 23:59:59.999,2997362844.1370,3357382,14761220,1436844046.1030,0
2024-01-19,94.3890,95.5000,87.0050,93.5960,31636549,2024-01-19 23:59:59.999,2918901758.5450,3265944,15332841,1415085634.6760,0
2024-01-20,93.5960,94.2940,90.1760,92.9000,14290066,2024-01-20 23:59:59.999,1317761139.7130,1421647,6965331,642347766.2030,0
2024-01-21,92.9010,93.9670,90.8000,91.1050,9997300,2024-01-21 23:59:59.999,925652945.2810,1047863,4825633,446878712.9070,0
2024-01-22,91.1110,91.9480,82.1000,83.8830,37607145,2024-01-22 23:59:59.999,3269995391.9070,3687257,18276410,1589778014.1070,0
2024-01-23,83.8830,85.9670,78.9600,84.3250,39506666,2024-01-23 23:59:59.999,3231229231.7260,3867437,19453366,1591712150.1010,0
2024-01-24,84.3250,89.3960,83.2940,88.7440,29644028,2024-01-24 23:59:59.999,2556444055.3000,3001448,14855289,1281471504.9800,0
2024-01-25,88.7450,89.6250,85.1000,86.8860,23132645,2024-01-25 23:59:59.999,2023078130.7790,2495160,11488228,1004882534.1290,0
2024-01-26,86.8850,93.7200,85.9550,92.2610,25577002,2024-01-26 23:59:59.999,2313010043.1260,2676887,12936035,1170060669.1350,0
2024-01-27,92.2600,94.4800,90.6360,94.2380,14747490,2024-01-27 23:59:59.999,1363453461.1190,1528344,7380658,682570419.7310,0
2024-01-28,94.2370,99.4280,93.1550,95.9480,28824658,2024-01-28 23:59:59.999,2778016166.2390,2551855,14345354,1382855607.1100,0
2024-01-29,95.9480,102.0350,95.0050,101.6230,26434409,2024-01-29 23:59:59.999,2603458499.4520,2850798,13214781,1301999728.8900,0
2024-01-30,101.6220,106.5000,100.8930,101.3710,30149576,2024-01-30 23:59:59.999,3133393737.8760,3249022,14807011,1539348097.7140,0
2024-01-31,101.3720,102.7190,95.8370,96.9120,36561334,2024-01-31 23:59:59.999,3649654601.9090,3752535,17901861,1787705842.9960,0
2024-02-01,96.9100,98.1300,93.1000,97.7750,27380523,2024-02-01 23:59:59.999,2621129056.6180,2793440,13426877,1285569543.9430,0
2024-02-02,97.7760,102.5730,97.3350,100.5590,25403611,2024-02-02 23:59:59.999,2539905942.2520,2690474,12580840,1257846779.5060,0
2024-02-03,100.5480,101.2000,96.6020,97.9150,12932890,2024-02-03 23:59:59.999,1275146546.2900,1337659,6165664,607967896.9490,0
2024-02-04,97.9140,98.5550,95.0000,95.4510,14378621,2024-02-04 23:59:59.999,1394832872.0340,1471306,6991454,678391978.2220,0
2024-02-05,95.4520,98.6590,94.1020,95.6050,20080020,2024-02-05 23:59:59.999,1934972780.4390,2194434,9813946,945999861.7950,0
2024-02-06,95.6000,97.8690,93.1160,96.8560,21016865,2024-02-06 23:59:59.999,2004346015.6030,2235308,10515961,1002952483.6020,0
2024-02-07,96.8560,101.6220,94.5600,101.1350,19550319,2024-02-07 23:59:59.999,1903435768.2070,2047756,9809638,954803382.3270,0
